video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
bDpowdWB7lk,"['Yip', 'Bow-wow']",Animal,0.42204037,"Domestic animals, pets",0.41307324,Dog,0.38866976,Silence,0.34039354,Bark,0.11210096
p85b0fQ7r48,"['Yip', 'Speech']",Speech,0.48122287,Fowl,0.060004007,Animal,0.038767457,"Livestock, farm animals, working animals",0.036467403,"Chicken, rooster",0.02966079
XuaJVdMCCoU,"['Canidae, dogs, wolves', 'Bark', 'Yip', 'Bow-wow', 'Speech', 'Dog']","Domestic animals, pets",0.6850997,Dog,0.68406826,Animal,0.6657437,Bow-wow,0.3514398,Bark,0.32685167
6cuMxWzxtJc,['Yip'],Animal,0.1255059,"Inside, small room",0.11046614,Glass,0.07427412,Coin (dropping),0.058027558,"Livestock, farm animals, working animals",0.048303336
kkgJqqeShKY,['Yip'],Animal,0.29369867,"Domestic animals, pets",0.14684515,Dog,0.1252507,Wild animals,0.10363713,Bird,0.080895096
4qaJW0mvsoY,"['Domestic animals, pets', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.38307995,"Domestic animals, pets",0.2917025,Dog,0.23261169,Speech,0.18376596,Wild animals,0.08016069
f3hMHFV_WMo,"['Yip', 'Speech']",Speech,0.9134759,"Hubbub, speech noise, speech babble",0.037698388,"Outside, urban or manmade",0.035107844,Run,0.0154888155,"Outside, rural or natural",0.0132102
4GxRRVp3hD4,"['Domestic animals, pets', 'Whimper', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Speech,0.61443615,"Crying, sobbing",0.051043756,"Inside, small room",0.04132826,Screaming,0.035103243,Whimper,0.033152975
6cuMxWzxtJc,['Yip'],Animal,0.1255059,"Inside, small room",0.11046614,Glass,0.07427412,Coin (dropping),0.058027558,"Livestock, farm animals, working animals",0.048303336
5MeHhWGqSrw,"['Music', 'Yip', 'Speech']",Music,0.3844905,Speech,0.16780815,Dog,0.038723487,"Domestic animals, pets",0.036292486,Television,0.035072397
KuvtV8vLzxQ,"['Meow', 'Yip', 'Speech']",Animal,0.20135644,"Domestic animals, pets",0.13870865,Speech,0.13000761,Dog,0.11723181,Hiccup,0.10167652
4qaJW0mvsoY,"['Domestic animals, pets', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.38307995,"Domestic animals, pets",0.2917025,Dog,0.23261169,Speech,0.18376596,Wild animals,0.08016069
3rn-tCQafl8,"['Domestic animals, pets', 'Yip', 'Bow-wow', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.27508387,"Domestic animals, pets",0.2396673,Dog,0.23689055,Howl,0.098152146,"Canidae, dogs, wolves",0.09542615
cNIwdy9PWRI,"['Domestic animals, pets', 'Yip', 'Speech', 'Animal']",Speech,0.28909138,Animal,0.27333692,"Domestic animals, pets",0.15769663,Dog,0.117007926,Wild animals,0.096655875
7NyLkxUSPCQ,"['Music', 'Domestic animals, pets', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.6213452,Speech,0.25038233,Musical instrument,0.06690246,Plucked string instrument,0.05861793,Guitar,0.046051256
yrpBzVXqs8g,"['Canidae, dogs, wolves', 'Bark', 'Howl', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Inside, small room']",Animal,0.7992753,"Domestic animals, pets",0.78304,Dog,0.7728967,Bark,0.3117011,Howl,0.29555872
kQQrsmLvoCE,"['Canidae, dogs, wolves', 'Music', 'Domestic animals, pets', 'Howl', 'Yip', 'Dog', 'Animal', 'Inside, small room']",Music,0.57834756,"Domestic animals, pets",0.13784413,Animal,0.13782254,Dog,0.13562985,Howl,0.08719674
4qaJW0mvsoY,"['Domestic animals, pets', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.38307995,"Domestic animals, pets",0.2917025,Dog,0.23261169,Speech,0.18376596,Wild animals,0.08016069
hoD3P2WyziY,['Yip'],Dog,0.49119037,"Domestic animals, pets",0.4822981,Animal,0.44513723,Bow-wow,0.25636512,Yip,0.18690757
M4blyCNxeBQ,"['Bark', 'Yip', 'Speech', 'Growling']",Speech,0.23421733,Animal,0.1513202,"Domestic animals, pets",0.11915294,"Inside, small room",0.08591385,Dog,0.076614
8n02_u1shaM,"['Yip', 'Speech']",Speech,0.6012661,Dog,0.08679725,"Domestic animals, pets",0.08505444,Animal,0.08118804,Bow-wow,0.050638765
1_Q80fDGLRM,"['Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.48502833,Dog,0.3907267,"Domestic animals, pets",0.37854695,Speech,0.30624422,Pig,0.10401159
_4rolMIFkgQ,"['Yip', 'Bow-wow', 'Speech']",Animal,0.5816561,"Domestic animals, pets",0.5611847,Dog,0.5535959,Bow-wow,0.35244837,Bark,0.2879255
3LvZUtupOCs,"['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Animal,0.43157965,"Livestock, farm animals, working animals",0.22364616,Fowl,0.21818829,"Chicken, rooster",0.20549795,"Domestic animals, pets",0.19911218
7NyLkxUSPCQ,"['Music', 'Domestic animals, pets', 'Yip', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Music,0.6213452,Speech,0.25038233,Musical instrument,0.06690246,Plucked string instrument,0.05861793,Guitar,0.046051256
_4rolMIFkgQ,"['Yip', 'Bow-wow', 'Speech']",Animal,0.5816561,"Domestic animals, pets",0.5611847,Dog,0.5535959,Bow-wow,0.35244837,Bark,0.2879255
kkgJqqeShKY,['Yip'],Animal,0.29369867,"Domestic animals, pets",0.14684515,Dog,0.1252507,Wild animals,0.10363713,Bird,0.080895096
8n02_u1shaM,"['Yip', 'Speech']",Speech,0.6012661,Dog,0.08679725,"Domestic animals, pets",0.08505444,Animal,0.08118804,Bow-wow,0.050638765
Y3AK50PotkQ,"['Domestic animals, pets', 'Sheep', 'Bleat', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.33500642,Vehicle,0.10999838,Animal,0.061525602,Motor vehicle (road),0.045414966,"Domestic animals, pets",0.045151595
8vasA2D2_Kc,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling']",Speech,0.38799545,Dog,0.34973252,"Domestic animals, pets",0.3330838,Animal,0.31331933,Bow-wow,0.20154087
1_Q80fDGLRM,"['Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.48502833,Dog,0.3907267,"Domestic animals, pets",0.37854695,Speech,0.30624422,Pig,0.10401159
v5IM8bUpeP8,"['Laughter', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.43514055,Dog,0.3624588,"Domestic animals, pets",0.36149463,Speech,0.1508443,Whimper (dog),0.10108868
DpLi9YH5idY,"['Canidae, dogs, wolves', 'Narration, monologue', 'Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal']",Speech,0.30210087,Animal,0.13500851,"Domestic animals, pets",0.1115479,Dog,0.102896765,Bark,0.074527815
EsJPJ4MXhs4,"['Bark', 'Sheep', 'Bleat', 'Speech', 'Dog', 'Animal']",Speech,0.29934666,Animal,0.117926836,"Domestic animals, pets",0.06849889,"Livestock, farm animals, working animals",0.06810533,Dog,0.06330762
eMpg3l9nI2s,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.31546122,Animal,0.27186576,"Domestic animals, pets",0.24000283,Dog,0.22572944,Bow-wow,0.09504394
ux7HhOxMRE4,"['Bark', 'Domestic animals, pets', 'Squeak', 'Dog', 'Animal']",Animal,0.8165827,"Domestic animals, pets",0.7759562,Dog,0.7276231,Howl,0.63441825,"Canidae, dogs, wolves",0.36966974
ojLv2Ji6cJQ,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']",Dog,0.35458082,"Domestic animals, pets",0.34217066,Animal,0.2985747,Speech,0.28833637,Yip,0.15680616
P15JhIEHVHg,"['Canidae, dogs, wolves', 'Bark', 'Bow-wow', 'Speech', 'Dog']",Dog,0.7048553,"Domestic animals, pets",0.67885303,Animal,0.61134607,Bow-wow,0.5207007,Yip,0.32604447
F2FjmfvmRa0,"['Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.9007438,Dog,0.85202044,"Domestic animals, pets",0.85106754,Howl,0.7571733,"Canidae, dogs, wolves",0.485988
QejVyYvjrrs,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Speech,0.2692713,Animal,0.122930564,"Domestic animals, pets",0.1000633,Dog,0.08108674,"Inside, small room",0.071834
NKfyi7q0JNU,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.43172988,Animal,0.42133647,Dog,0.3973543,Speech,0.28546843,Growling,0.21115617
BQPk4cmN__4,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.7444695,"Domestic animals, pets",0.7186894,Dog,0.6929608,Bark,0.36853004,Yip,0.20452456
NuD6d2B3QvA,"['Canidae, dogs, wolves', 'Bark', 'Growling', 'Inside, small room']",Animal,0.8338114,"Domestic animals, pets",0.7656896,Dog,0.6417532,Growling,0.26167104,Bark,0.14933774
x0fI4QXOz9M,"['Music', 'Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Squeal', 'Speech', 'Dog', 'Growling', 'Animal']",Animal,0.38784865,Dog,0.33410603,"Domestic animals, pets",0.30648905,Bow-wow,0.21625367,Speech,0.09769471
2XFrBXTnNY8,"['Bird', 'Crow', 'Bark', 'Domestic animals, pets', 'Animal']",Animal,0.70886743,"Domestic animals, pets",0.5761943,Dog,0.5554348,Bow-wow,0.2779029,Bark,0.1926202
DpLi9YH5idY,"['Canidae, dogs, wolves', 'Narration, monologue', 'Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal']",Speech,0.30210087,Animal,0.13500851,"Domestic animals, pets",0.1115479,Dog,0.102896765,Bark,0.074527815
EeGWe8e_2jg,"['Canidae, dogs, wolves', 'Bark', 'Bow-wow', 'Speech', 'Dog']",Animal,0.62907493,Dog,0.43978363,"Domestic animals, pets",0.41631383,Bow-wow,0.15202482,Horse,0.11217515
NKfyi7q0JNU,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.43172988,Animal,0.42133647,Dog,0.3973543,Speech,0.28546843,Growling,0.21115617
3AzacBprTzU,"['Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']","Domestic animals, pets",0.80760604,Animal,0.80284727,Dog,0.80056286,Bark,0.52151626,Bow-wow,0.1726726
NF1lwZ24RYI,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.90244406,Dog,0.8946444,Animal,0.8881528,Howl,0.51237845,"Canidae, dogs, wolves",0.37390882
3qesirWAGt4,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.40477952,Animal,0.37638694,Dog,0.3419993,Speech,0.2454536,Bark,0.22855711
jcoTSA5FxpE,"['Wild animals', 'Bark', 'Bow-wow', 'Speech', 'Dog']",Dog,0.55522263,Animal,0.52458495,"Domestic animals, pets",0.51876247,Bow-wow,0.45209926,Yip,0.27600735
MgD5JedaXGs,"['Bark', 'Domestic animals, pets', 'Squeak', 'Dog', 'Animal']","Domestic animals, pets",0.46309263,Animal,0.4509162,Dog,0.409945,Bark,0.19137962,"Canidae, dogs, wolves",0.085580684
9ppa4lXXspA,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Dog', 'Animal']",Animal,0.97324723,"Domestic animals, pets",0.9632765,Dog,0.9562729,Bark,0.6300875,Bow-wow,0.4997177
UAhzckt0y3U,"['Bark', 'Domestic animals, pets', 'Dog', 'Animal', 'Whimper (dog)']",Dog,0.57117194,"Domestic animals, pets",0.56213695,Animal,0.5352043,Bow-wow,0.23315307,Yip,0.22896203
NuD6d2B3QvA,"['Canidae, dogs, wolves', 'Bark', 'Growling', 'Inside, small room']",Animal,0.8338114,"Domestic animals, pets",0.7656896,Dog,0.6417532,Growling,0.26167104,Bark,0.14933774
m98BKPAD-84,"['Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Growling', 'Animal']",Animal,0.4387684,"Domestic animals, pets",0.335882,Dog,0.25417548,Speech,0.094160095,"Livestock, farm animals, working animals",0.07668463
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
JQwirnKysXI,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.6698676,Dog,0.17904763,"Domestic animals, pets",0.17820914,Animal,0.17789449,Bow-wow,0.06788101
M4blyCNxeBQ,"['Bark', 'Yip', 'Speech', 'Growling']",Speech,0.23421733,Animal,0.1513202,"Domestic animals, pets",0.11915294,"Inside, small room",0.08591385,Dog,0.076614
9ppa4lXXspA,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Dog', 'Animal']",Animal,0.97324723,"Domestic animals, pets",0.9632765,Dog,0.9562729,Bark,0.6300875,Bow-wow,0.4997177
WJV6Ey6hXEw,"['Bark', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.33348972,Animal,0.31612867,Dog,0.3129349,Speech,0.14269666,Bark,0.13156125
f1Z-HuZ-_ZA,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']","Domestic animals, pets",0.85513544,Dog,0.84997463,Animal,0.8491017,Bark,0.46102563,Bow-wow,0.33786756
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
d2yLX6TwS_c,"['Canidae, dogs, wolves', 'Music', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.38579494,"Domestic animals, pets",0.3295758,Dog,0.32285386,Speech,0.24283823,Bow-wow,0.2010618
QejVyYvjrrs,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Speech,0.2692713,Animal,0.122930564,"Domestic animals, pets",0.1000633,Dog,0.08108674,"Inside, small room",0.071834
ZyiDGq0qh2s,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Throat clearing', 'Animal']","Domestic animals, pets",0.609095,Dog,0.60455394,Animal,0.5947807,Bark,0.42650896,Bow-wow,0.24849689
Yx396qvohX8,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Dog,0.9081542,"Domestic animals, pets",0.9066831,Animal,0.8952676,Howl,0.60033846,"Canidae, dogs, wolves",0.39799663
BQPk4cmN__4,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.7444695,"Domestic animals, pets",0.7186894,Dog,0.6929608,Bark,0.36853004,Yip,0.20452456
eSMCZfnJ5gI,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Meow', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']","Domestic animals, pets",0.83732176,Animal,0.8279909,Dog,0.8036399,Bark,0.40522584,Bow-wow,0.22045374
eMpg3l9nI2s,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.31546122,Animal,0.27186576,"Domestic animals, pets",0.24000283,Dog,0.22572944,Bow-wow,0.09504394
1_Q80fDGLRM,"['Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.48502833,Dog,0.3907267,"Domestic animals, pets",0.37854695,Speech,0.30624422,Pig,0.10401159
FIktp5ggvX4,"['Laughter', 'Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Giggle', 'Bow-wow', 'Speech', 'Dog', 'Animal']","Domestic animals, pets",0.39707455,Animal,0.34963116,Dog,0.34138113,Speech,0.19225928,Howl,0.12063333
3AzacBprTzU,"['Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']","Domestic animals, pets",0.80760604,Animal,0.80284727,Dog,0.80056286,Bark,0.52151626,Bow-wow,0.1726726
NKfyi7q0JNU,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.43172988,Animal,0.42133647,Dog,0.3973543,Speech,0.28546843,Growling,0.21115617
QejVyYvjrrs,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Speech,0.2692713,Animal,0.122930564,"Domestic animals, pets",0.1000633,Dog,0.08108674,"Inside, small room",0.071834
8TWtLCjUI5I,"['Bark', 'Bow-wow', 'Dog', 'Animal']",Dog,0.621593,"Domestic animals, pets",0.5904646,Animal,0.5366163,Bow-wow,0.43906435,Yip,0.28583264
_fTONy_pqik,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.44156843,Dog,0.43455234,"Domestic animals, pets",0.4204065,Speech,0.34362584,Whimper (dog),0.1277143
NuD6d2B3QvA,"['Canidae, dogs, wolves', 'Bark', 'Growling', 'Inside, small room']",Animal,0.8338114,"Domestic animals, pets",0.7656896,Dog,0.6417532,Growling,0.26167104,Bark,0.14933774
QejVyYvjrrs,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",Speech,0.2692713,Animal,0.122930564,"Domestic animals, pets",0.1000633,Dog,0.08108674,"Inside, small room",0.071834
M4blyCNxeBQ,"['Bark', 'Yip', 'Speech', 'Growling']",Speech,0.23421733,Animal,0.1513202,"Domestic animals, pets",0.11915294,"Inside, small room",0.08591385,Dog,0.076614
8CrTpWNBiTo,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.8293706,Animal,0.8032244,Dog,0.78828907,Bark,0.5550456,"Canidae, dogs, wolves",0.16091928
y046Ewwm1Ng,"['Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']","Domestic animals, pets",0.63235974,Dog,0.6304291,Animal,0.6038699,Bark,0.18790855,Yip,0.16884464
eMpg3l9nI2s,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.31546122,Animal,0.27186576,"Domestic animals, pets",0.24000283,Dog,0.22572944,Bow-wow,0.09504394
8CrTpWNBiTo,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.8293706,Animal,0.8032244,Dog,0.78828907,Bark,0.5550456,"Canidae, dogs, wolves",0.16091928
ojLv2Ji6cJQ,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']",Dog,0.35458082,"Domestic animals, pets",0.34217066,Animal,0.2985747,Speech,0.28833637,Yip,0.15680616
NuD6d2B3QvA,"['Canidae, dogs, wolves', 'Bark', 'Growling', 'Inside, small room']",Animal,0.8338114,"Domestic animals, pets",0.7656896,Dog,0.6417532,Growling,0.26167104,Bark,0.14933774
jcoTSA5FxpE,"['Wild animals', 'Bark', 'Bow-wow', 'Speech', 'Dog']",Dog,0.55522263,Animal,0.52458495,"Domestic animals, pets",0.51876247,Bow-wow,0.45209926,Yip,0.27600735
v5IM8bUpeP8,"['Laughter', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.43514055,Dog,0.3624588,"Domestic animals, pets",0.36149463,Speech,0.1508443,Whimper (dog),0.10108868
_fTONy_pqik,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.44156843,Dog,0.43455234,"Domestic animals, pets",0.4204065,Speech,0.34362584,Whimper (dog),0.1277143
8CrTpWNBiTo,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.8293706,Animal,0.8032244,Dog,0.78828907,Bark,0.5550456,"Canidae, dogs, wolves",0.16091928
NKfyi7q0JNU,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.43172988,Animal,0.42133647,Dog,0.3973543,Speech,0.28546843,Growling,0.21115617
eMpg3l9nI2s,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Speech,0.31546122,Animal,0.27186576,"Domestic animals, pets",0.24000283,Dog,0.22572944,Bow-wow,0.09504394
AF0CtMb81t8,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Snicker', 'Speech', 'Dog', 'Growling', 'Animal']",Speech,0.29105264,Animal,0.11903076,"Domestic animals, pets",0.110167965,Dog,0.108618915,Laughter,0.09579893
WcPOGKf6RE8,"['Laughter', 'Babbling', 'Bark', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal']",Laughter,0.40173468,Baby laughter,0.28744414,Babbling,0.23873475,"Crying, sobbing",0.13600105,"Domestic animals, pets",0.12908891
XuaJVdMCCoU,"['Canidae, dogs, wolves', 'Bark', 'Yip', 'Bow-wow', 'Speech', 'Dog']","Domestic animals, pets",0.6850997,Dog,0.68406826,Animal,0.6657437,Bow-wow,0.3514398,Bark,0.32685167
1_Q80fDGLRM,"['Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.48502833,Dog,0.3907267,"Domestic animals, pets",0.37854695,Speech,0.30624422,Pig,0.10401159
2XFrBXTnNY8,"['Bird', 'Crow', 'Bark', 'Domestic animals, pets', 'Animal']",Animal,0.70886743,"Domestic animals, pets",0.5761943,Dog,0.5554348,Bow-wow,0.2779029,Bark,0.1926202
d2yLX6TwS_c,"['Canidae, dogs, wolves', 'Music', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Animal']",Animal,0.38579494,"Domestic animals, pets",0.3295758,Dog,0.32285386,Speech,0.24283823,Bow-wow,0.2010618
x0fI4QXOz9M,"['Music', 'Bark', 'Domestic animals, pets', 'Yip', 'Bow-wow', 'Squeal', 'Speech', 'Dog', 'Growling', 'Animal']",Animal,0.38784865,Dog,0.33410603,"Domestic animals, pets",0.30648905,Bow-wow,0.21625367,Speech,0.09769471
M4blyCNxeBQ,"['Bark', 'Yip', 'Speech', 'Growling']",Speech,0.23421733,Animal,0.1513202,"Domestic animals, pets",0.11915294,"Inside, small room",0.08591385,Dog,0.076614
yrpBzVXqs8g,"['Canidae, dogs, wolves', 'Bark', 'Howl', 'Yip', 'Bow-wow', 'Speech', 'Dog', 'Inside, small room']",Animal,0.7992753,"Domestic animals, pets",0.78304,Dog,0.7728967,Bark,0.3117011,Howl,0.29555872
BQPk4cmN__4,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Howl', 'Bow-wow', 'Dog', 'Animal']",Animal,0.7444695,"Domestic animals, pets",0.7186894,Dog,0.6929608,Bark,0.36853004,Yip,0.20452456
NKfyi7q0JNU,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.43172988,Animal,0.42133647,Dog,0.3973543,Speech,0.28546843,Growling,0.21115617
ojLv2Ji6cJQ,"['Canidae, dogs, wolves', 'Bark', 'Domestic animals, pets', 'Bow-wow', 'Speech', 'Dog', 'Growling', 'Animal']",Dog,0.35458082,"Domestic animals, pets",0.34217066,Animal,0.2985747,Speech,0.28833637,Yip,0.15680616
WJV6Ey6hXEw,"['Bark', 'Bow-wow', 'Dog', 'Growling', 'Animal']","Domestic animals, pets",0.33348972,Animal,0.31612867,Dog,0.3129349,Speech,0.14269666,Bark,0.13156125
AF0CtMb81t8,"['Bark', 'Domestic animals, pets', 'Bow-wow', 'Snicker', 'Speech', 'Dog', 'Growling', 'Animal']",Speech,0.29105264,Animal,0.11903076,"Domestic animals, pets",0.110167965,Dog,0.108618915,Laughter,0.09579893
